timeStamp,frameNumber,subFrame,detIdx,x,y,z,v,range,azimuth_deg,elevation_deg,snr,noise
2025-10-05 20:03:13.206,1664,0,0,0.16480912268161774,0.23090708255767822,0.5127394795417786,0.44021284580230713,0.5859879705037954,54.482784617085564,61.04497670885175,137,460
2025-10-05 20:03:13.206,1664,0,1,0.16480912268161774,0.29922258853912354,0.47611522674560547,-0.8804256916046143,0.5859879807215822,61.154420470812,54.340911030724754,128,432
2025-10-05 20:03:13.206,1664,0,2,0.16480912268161774,0.29922258853912354,0.47611522674560547,-0.44021284580230713,0.5859879807215822,61.154420470812,54.340911030724754,186,451
2025-10-05 20:03:13.206,1664,0,3,-0.4394909739494324,0.11961445957422256,0.634820282459259,-0.44021284580230713,0.7813173018331971,164.77482271342927,54.34090912379423,135,461
2025-10-05 20:03:13.206,1664,0,4,-0.20295937359333038,0.40070781111717224,0.8118374943733215,-0.44021284580230713,0.9278142995718838,116.86231262472026,61.044973363730065,114,465
2025-10-05 20:03:13.306,1665,0,0,-0.5127394795417786,0.23790104687213898,0.3845546245574951,0.0,0.6836526466358407,155.10962595203506,34.228867425072124,167,405
2025-10-05 20:03:13.306,1665,0,1,-0.5264735221862793,0.3285355567932129,0.38913261890411377,0.0,0.7324849327705161,148.03457732854935,32.08995110576619,188,411
2025-10-05 20:03:13.306,1665,0,2,-0.5615717768669128,0.3504379093647003,0.41507482528686523,0.0,0.7813172847699489,148.0345795520547,32.089952792909585,185,424
2025-10-05 20:03:13.306,1665,0,3,-0.5707278847694397,0.38127055764198303,0.4669591784477234,0.0,0.8301496436875705,146.25538770932525,34.22886665115809,155,428
2025-10-05 20:03:13.306,1665,0,4,-0.5157914757728577,0.0971866026520729,0.3570864200592041,0.44021284580230713,0.6348202844945117,169.3293055168591,34.22886742282442,159,455
2025-10-05 20:03:13.306,1665,0,5,-0.5127394795417786,0.23790104687213898,0.3845546245574951,0.44021284580230713,0.6836526466358407,155.10962595203506,34.228867425072124,187,447
2025-10-05 20:03:13.306,1665,0,6,-0.5264735221862793,0.29932767152786255,0.41202276945114136,0.44021284580230713,0.732484939812217,150.37951009083775,34.228865458065364,209,452
2025-10-05 20:03:13.306,1665,0,7,-0.5371556282043457,0.3266660273075104,0.4639071524143219,0.44021284580230713,0.7813172904586467,148.69452669831105,36.42357466346087,203,469
